1	2	865	0	0	52702	1,2 Bad APID		-1	16	Y		Y	0	A	
1	2	865	1	0	52703	1,2 Bad Length		-1	16	Y		Y	0	A	
1	2	865	2	0	52704	1,2 Bad Checksum		-1	16	Y		Y	0	A	
1	2	865	3	0	52705	1,2 Bad Service Type		-1	16	Y		Y	0	A	
1	2	865	4	0	52706	1,2 Bad Service Subtype		-1	16	Y		Y	0	A	
1	2	913	0	0	51301	EUI_TcAccFailAPID		-1	16	Y		Y	0	A	
1	2	913	1	0	51302	EUI_TcAccFailLen		-1	16	Y		Y	0	A	
1	2	913	2	0	51303	EUI_TcAccFailCRC		-1	16	Y		Y	0	A	
1	2	913	3	0	51304	EUI_TcAccFailType		-1	16	Y		Y	0	A	
1	2	913	4	0	51305	EUI_TcAccFailSubtype		-1	16	Y		Y	0	A	
1	2	1025	0	0	50002	MAG TC Acceptance Report Failure Illegal APID		-1	16	Y		Y	0	A	
1	2	1025	1	0	50003	MAG TC Acceptance Report Failure Invalid Length		-1	16	Y		Y	0	A	
1	2	1025	2	0	50004	MAG TC Acceptance Report Failure Incorrect Checksum		-1	16	Y		Y	0	A	
1	2	1025	3	0	50005	MAG TC Acceptance Report Failure Illegal Packet Type		-1	16	Y		Y	0	A	
1	2	1025	4	0	50006	MAG TC Acceptance Report Failure Illegal Packet Sub-type		-1	16	Y		Y	0	A	
1	2	1025	5	0	50007	MAG TC Acceptance Report Failure Data Field Inconsistent		-1	16	Y		Y	0	A	
1	2	1025	6	0	50008	MAG TC Acceptance Report Failure Illegal Segment Seq Flag		-1	16	Y		Y	0	A	
1	2	1025	7	0	50009	MAG TC Acceptance Report Failure Illegal MAP ID		-1	16	Y		Y	0	A	
1	2	1025	8	0	50092	MAG TC Acceptance Report Failure Illegal Packet ID Version no		-1	16	Y		Y	0	A	
1	2	1025	9	0	50093	MAG TC Acceptance Report Failure Illegal Data Field Header Flag		-1	16	Y		Y	0	A	
1	2	1025	10	0	50094	MAG TC Acceptance Report Failure Illegal PUS Version		-1	16	Y		Y	0	A	
1	2	1025	11	0	50130	MAG TC Acceptance Report Failure Illegal Packet ID Packet Type		-1	16	Y		Y	0	A	
1	2	1025	12	0	50131	MAG TC Acceptance Report Failure Illegal Control Sequence Flag		-1	16	Y		Y	0	A	
1	2	1025	13	0	50138	MAG TC Acceptance Report Failure SPW HDR ERR		-1	16	Y		Y	0	A	
1	2	1025	14	0	50139	MAG TC Acceptance Report Failure SPW LINK ERR		-1	16	Y		Y	0	A	
1	2	1025	15	0	50140	MAG TC Acceptance Report Failure SPW RX BYTE LEN IS ZERO		-1	16	Y		Y	0	A	
1	2	1073	0	0	59005	TM(1,2) - TC Acc. Fail - PID_ERROR		-1	16	Y		Y	0	A	
1	2	1073	1	0	59006	TM(1,2) - TC Acc. Fail - PL_ERROR		-1	16	Y		Y	0	A	
1	2	1073	2	0	59007	TM(1,2) - TC Acc. Fail - PEC_ERROR		-1	16	Y		Y	0	A	
1	2	1073	3	0	59008	TM(1,2) - TC Acc. Fail - ST_ERROR		-1	16	Y		Y	0	A	
1	2	1073	4	0	59009	TM(1,2) - TC Acc. Fail - SS_ERROR		-1	16	Y		Y	0	A	
1	2	1073	47050	0	59010	TM(1,2) - TC Acc. Fail - TVS_VN_ERROR		-1	16	Y		Y	0	A	
1	2	1073	47051	0	59011	TM(1,2) - TC Acc. Fail - TVS_T_ERROR		-1	16	Y		Y	0	A	
1	2	1073	47052	0	59012	TM(1,2) - TC Acc. Fail - TVS_DFH_ERROR		-1	16	Y		Y	0	A	
1	2	1073	47053	0	59013	TM(1,2) - TC Acc. Fail - TVS_PKC_ERROR		-1	16	Y		Y	0	A	
1	2	1073	47054	0	59014	TM(1,2) - TC Acc. Fail - TVS_SF_ERROR		-1	16	Y		Y	0	A	
1	2	1073	47055	0	59015	TM(1,2) - TC Acc. Fail - TVS_SHF_ERROR		-1	16	Y		Y	0	A	
1	2	1073	47056	0	59016	TM(1,2) - TC Acc. Fail - TVS_SI_ERROR		-1	16	Y		Y	0	A	
1	2	1073	47057	0	59017	TM(1,2) - TC Acc. Fail - TVS_DISP_ERROR		-1	16	Y		Y	0	A	
1	2	1073	47058	0	59018	TM(1,2) - TC Acc. Fail - TVS_PUSV_ERROR		-1	16	Y		Y	0	A	
1	2	1073	47059	0	59019	TM(1,2) - TVS_CNST_PARAM_ERR(BSW)		-1	16	Y		Y	0	A	
1	2	1153	0	0	53110	PHI_TC_invalidAPID		-1	16	Y		Y	0	A	
1	2	1153	1	0	53111	PHI_TC_invalidLength		-1	16	Y		Y	0	A	
1	2	1153	2	0	53112	PHI_TC_incorrectChecksum		-1	16	Y		Y	0	A	
1	2	1153	3	0	53113	PHI_TC_invalidType		-1	16	Y		Y	0	A	
1	2	1153	4	0	53114	PHI_TC_invalidSubtype		-1	16	Y		Y	0	A	
1	2	1153	5	0	53115	PHI_TC_invalidSourceData		-1	16	Y		Y	0	A	
1	2	1153	6	0	53116	PHI_TC_invalidSequenceFlags		-1	16	Y		Y	0	A	
1	2	1153	45011	0	53121	PHI_TC_failureByBootloader		-1	16	Y		Y	0	A	
1	2	1153	45012	0	53122	PHI_TC_invalidHeaderFlags		-1	16	Y		Y	0	A	
1	2	1153	45013	0	53123	PHI_TC_invalidMode		-1	16	Y		Y	0	A	
1	2	1201	0	0	55001	RPW PID1 (DPU) TC acceptance failure report, wrong APID.		-1	16	Y		Y	0	A	
1	2	1201	1	0	55002	RPW PID1 (DPU) TC acceptance failure report, wrong length.		-1	16	Y		Y	0	A	
1	2	1201	2	0	55003	RPW PID1 (DPU) TC acceptance failure report, wrong CRC.		-1	16	Y		Y	0	A	
1	2	1201	3	0	55004	RPW PID1 (DPU) TC acceptance failure report, wrong TC Type.		-1	16	Y		Y	0	A	
1	2	1201	4	0	55005	RPW PID1 (DPU) TC acceptance failure report, wrong TC Subtype		-1	16	Y		Y	0	A	
1	2	1201	42001	0	55007	RPW PID1 (DPU) TC acceptance failure report, wrong Source ID		-1	16	Y		Y	0	A	
1	2	1201	42004	0	55006	RPW PID1 (DPU) TC acceptance failure report, wrong mode.		-1	16	Y		Y	0	A	
1	2	1217	0	0	55150	RPW PID2 (LFR) TC acceptance failure report, wrong APID.		-1	16	Y		Y	0	A	
1	2	1217	1	0	55144	RPW PID2 (LFR) TC acceptance failure report, wrong length.		-1	16	Y		Y	0	A	
1	2	1217	2	0	55145	RPW PID2 (LFR) TC acceptance failure report, wrong CRC.		-1	16	Y		Y	0	A	
1	2	1217	3	0	55146	RPW PID2 (LFR) TC acceptance failure report, wrong TC Type.		-1	16	Y		Y	0	A	
1	2	1217	4	0	55147	RPW PID2 (LFR) TC acceptance failure report, wrong TC Subtype		-1	16	Y		Y	0	A	
1	2	1217	42001	0	55149	RPW PID2 (LFR) TC acceptance failure report, wrong Source ID		-1	16	Y		Y	0	A	
1	2	1217	42004	0	55148	RPW PID2 (LFR) TC acceptance failure report, wrong mode.		-1	16	Y		Y	0	A	
1	2	1233	0	0	55217	RPW PID3 (TDS) TC acceptance failure report, wrong APID.		-1	16	Y		Y	0	A	
1	2	1233	1	0	55211	RPW PID3 (TDS) TC acceptance failure report, wrong length.		-1	16	Y		Y	0	A	
1	2	1233	2	0	55212	RPW PID3 (TDS) TC acceptance failure report, wrong CRC.		-1	16	Y		Y	0	A	
1	2	1233	3	0	55213	RPW PID3 (TDS) TC acceptance failure report, wrong TC Type		-1	16	Y		Y	0	A	
1	2	1233	4	0	55214	RPW PID3 (TDS) TC acceptance failure report, wrong TC Subtype		-1	16	Y		Y	0	A	
1	2	1233	42001	0	55216	RPW PID3 (TDS) TC acceptance failure report, wrong Source ID		-1	16	Y		Y	0	A	
1	2	1233	42004	0	55215	RPW PID3 (TDS) TC acceptance failure report, wrong mode.		-1	16	Y		Y	0	A	
1	2	1249	0	0	55267	RPW PID4 (THR) TC acceptance failure report, wrong APID.		-1	16	Y		Y	0	A	
1	2	1249	1	0	55261	RPW PID4 (THR) TC acceptance failure report, wrong length.		-1	16	Y		Y	0	A	
1	2	1249	2	0	55262	RPW PID4 (THR) TC acceptance failure report, wrong CRC.		-1	16	Y		Y	0	A	
1	2	1249	3	0	55263	RPW PID4 (THR) TC acceptance failure report, wrong TC Type		-1	16	Y		Y	0	A	
1	2	1249	4	0	55264	RPW PID4 (THR) TC acceptance failure report, wrong TC Subtype		-1	16	Y		Y	0	A	
1	2	1249	42001	0	55266	RPW PID4 (THR) TC acceptance failure report, wrong Source ID		-1	16	Y		Y	0	A	
1	2	1249	42004	0	55265	RPW PID4 (THR) TC acceptance failure report, wrong mode.		-1	16	Y		Y	0	A	
1	2	1265	0	0	55158	RPW PID5 (LFR SBM) TC acceptance failure report, wrong APID.		-1	16	Y		Y	0	A	
1	2	1265	1	0	55152	RPW PID5 (LFR SBM) TC acceptance failure report, wrong length.		-1	16	Y		Y	0	A	
1	2	1265	2	0	55153	RPW PID5 (LFR SBM) TC acceptance failure report, wrong CRC.		-1	16	Y		Y	0	A	
1	2	1265	3	0	55154	RPW PID5 (LFR SBM) TC acceptance failure report, wrong TC Type.		-1	16	Y		Y	0	A	
1	2	1265	4	0	55155	RPW PID5 (LFR SBM) TC acceptance failure report wrong TC Subtype		-1	16	Y		Y	0	A	
1	2	1265	42001	0	55157	RPW PID5 (LFR SBM) TC acceptance failure report, wrong Source ID		-1	16	Y		Y	0	A	
1	2	1265	42004	0	55156	RPW PID5 (LFR SBM) TC acceptance failure report, wrong mode.		-1	16	Y		Y	0	A	
1	2	1281	0	0	55225	RPW PID6 (TDS SBM) TC acceptance failure report, wrong APID.		-1	16	Y		Y	0	A	
1	2	1281	1	0	55219	RPW PID6 (TDS SBM) TC acceptance failure report, wrong length.		-1	16	Y		Y	0	A	
1	2	1281	2	0	55220	RPW PID6 (TDS SBM) TC acceptance failure report, wrong CRC.		-1	16	Y		Y	0	A	
1	2	1281	3	0	55221	RPW PID6 (TDS SBM) TC acceptance failure report, wrong TC Type		-1	16	Y		Y	0	A	
1	2	1281	4	0	55222	RPW PID6 (TDS SBM) TC acceptance failure report wrong TC Subtype		-1	16	Y		Y	0	A	
1	2	1281	42001	0	55224	RPW PID6 (TDS SBM) TC acceptance failure report, wrong Source ID		-1	16	Y		Y	0	A	
1	2	1281	42004	0	55223	RPW PID6 (TDS SBM) TC acceptance failure report, wrong mode.		-1	16	Y		Y	0	A	
1	2	1297	0	0	55014	RPW PID7 (OBC) TC acceptance failure report, wrong APID.		-1	16	Y		Y	0	A	
1	2	1297	1	0	55015	RPW PID7 (OBC) TC acceptance failure report, wrong length.		-1	16	Y		Y	0	A	
1	2	1297	2	0	55016	RPW PID7 (OBC) TC acceptance failure report, wrong CRC.		-1	16	Y		Y	0	A	
1	2	1297	3	0	55017	RPW PID7 (OBC) TC acceptance failure report, wrong TC Type.		-1	16	Y		Y	0	A	
1	2	1297	4	0	55018	RPW PID7 (OBC) TC acceptance failure report, wrong TC Subtype		-1	16	Y		Y	0	A	
1	2	1297	42001	0	55020	RPW PID7 (OBC) TC acceptance failure report, wrong Source ID		-1	16	Y		Y	0	A	
1	2	1297	42004	0	55019	RPW PID7 (OBC) TC acceptance failure report, wrong mode.		-1	16	Y		Y	0	A	
1	2	1329	0	0	56329	OBC TC accpt failure Illegal APID		-1	16	Y		Y	0	A	
1	2	1329	1	0	56339	OBC TC accpt failure Invalid Length		-1	16	Y		Y	0	A	
1	2	1329	2	0	56349	OBC TC accpt failure Bad Checksum		-1	16	Y		Y	0	A	
1	2	1329	4	0	56359	OBC TC accpt failure Illegal Subtype		-1	16	Y		Y	0	A	
1	2	1329	49000	0	56369	OBC TC accpt failure Hdr Constant Field Error		-1	16	Y		Y	0	A	
1	2	1377	0	0	57500	Illegal APID		-1	16	Y		Y	0	A	
1	2	1377	2	0	57502	Incorrect Checksum (CRC)		-1	16	Y		Y	0	A	
1	2	1377	3	0	57503	Illegal Packet Type or Sub-Type		-1	16	Y		Y	0	A	
1	2	1377	44072	0	57504	CCSDS_INVALID_APID		-1	16	Y		Y	0	A	
1	2	1377	44073	0	57505	CCSDS_CKSUM_ERR		-1	16	Y		Y	0	A	
1	2	1377	44075	0	57506	CCSDS_INVALID_SERVICE_SUBSERVICE		-1	16	Y		Y	0	A	
1	2	1441	0	0	54002	STIX TC ACC FLR - Illegal APID		-1	16	Y		Y	0	A	
1	2	1441	1	0	54003	STIX TC ACC FLR - Incomplete or invalid length		-1	16	Y		Y	0	A	
1	2	1441	2	0	54004	STIX TC ACC FLR - Incorrect checksum (CRC)		-1	16	Y		Y	0	A	
1	2	1441	3	0	54005	STIX TC ACC FLR - Illegal packet type		-1	16	Y		Y	0	A	
1	2	1441	4	0	54006	STIX TC ACC FLR - Illegal packet subtype		-1	16	Y		Y	0	A	
1	2	1441	5	0	54007	STIX TC ACC FLR - Illegal or inconsistent application data fie		-1	16	Y		Y	0	A	
1	2	1441	6	0	54008	STIX TC ACC FLR - Illegal segmented sequence flag		-1	16	Y		Y	0	A	
1	2	1441	7	0	54065	STIX TC ACC FLR - Illegal segment sequence flag		-1	16	Y		Y	0	A	
1	2	1441	48000	0	54009	STIX TC ACC FLR - Illegal packet length wrt type/subtype		-1	16	Y		Y	0	A	
1	2	1441	48001	0	54010	STIX TC ACC FLR - Illegal source/packet data header const		-1	16	Y		Y	0	A	
1	2	1441	48003	0	54012	STIX TC ACC FLR - Illegal ACK value in TC DFH		-1	16	Y		Y	0	A	
1	2	1441	48023	0	54033	STIX TC EXEC FLR - Packet rejected due to full TC buffer		-1	16	Y		Y	0	A	
1	2	1585	0	0	58001	SWA_TM_CMD_FACP_APID		-1	16	Y		Y	0	A	
1	2	1585	1	0	58002	SWA_TM_CMD_FACP_INV_LEN		-1	16	Y		Y	0	A	
1	2	1585	2	0	58003	SWA_TM_CMD_FACP_INV_CRC		-1	16	Y		Y	0	A	
1	2	1585	3	0	58004	SWA_TM_CMD_FACP_TYP		-1	16	Y		Y	0	A	
1	2	1585	4	0	58005	SWA_TM_CMD_FACP_STYP		-1	16	Y		Y	0	A	
1	2	1585	6	0	58006	SWA_TM_CMD_FACP_SF_ERROR		-1	16	Y		Y	0	A	
1	2	1585	43000	0	58007	SWA_TM_CMD_FACP_TC_TY_ERROR		-1	16	Y		Y	0	A	
