ZAHK0019	HAPME_B Set AGC Cnfg			N	NOM_TC	2	128	172	12	N	Y	N	C	1	N				9	1
ZAHK0020	HAPME_B Arm Set Protect			N	NOM_TC	2	128	172	8	N	Y	N	C	1	N				9	1
ZAHK0021	HAPME_B Set Protections			N	NOM_TC	2	128	172	12	N	Y	N	C	1	N				9	1
ZAHK0022	HAPME_B Arm Custom Step			N	NOM_TC	2	128	172	8	N	Y	N	C	1	N				9	1
ZAHK0023	HAPME_B Custom Step			N	NOM_TC	2	128	172	10	N	Y	N	C	1	N				9	1
ZAMG0000	M-APME_A Go To El			N	NOM_TC	2	128	172	13	N	Y	N	C	1	N				9	1
ZAMG0001	M-APME_A Standby			N	NOM_TC	2	128	172	8	N	Y	N	C	1	N				9	1
ZAMG0002	M-APME_A Ready			N	NOM_TC	2	128	172	8	N	Y	N	C	1	N				9	1
ZAMG0003	M-APME_A Motor On			N	NOM_TC	2	128	172	8	N	Y	N	C	1	N				9	1
ZAMG0004	M-APME_A Steer			N	NOM_TC	2	128	172	8	N	Y	N	C	1	N				9	1
ZAMG0005	M-APME_A Go to Safe Pos			N	NOM_TC	2	128	172	12	N	Y	N	C	1	N				9	1
ZAMG0006	M-APME_A Stop			N	NOM_TC	2	128	172	8	N	Y	N	C	1	N				9	1
ZAMG0007	M-APME_A Clear Alarms			N	NOM_TC	2	128	172	8	N	Y	N	C	1	N				9	1
ZAMG0008	MAPME_A Arm Set Ctrl Par			N	NOM_TC	2	128	172	8	N	Y	N	C	1	N				9	1
ZAMG0009	MAPME_A Set Ctrl Par			N	NOM_TC	2	128	172	15	N	Y	N	C	1	N				9	1
ZAMG0010	MAPME_A Arm Set Mot Curr			N	NOM_TC	2	128	172	8	N	Y	N	C	1	N				9	1
ZAMG0011	MAPME_A Set Motor Curr			N	NOM_TC	2	128	172	20	N	Y	N	C	1	N				9	1
ZAMG0012	MAPME_A Arm Set Cnfg Par			N	NOM_TC	2	128	172	8	N	Y	N	C	1	N				9	1
ZAMG0013	MAPME_A Set Config Par			N	NOM_TC	2	128	172	18	N	Y	N	C	1	N				9	1
ZAMG0014	MAPME_A Arm Set Thresh			N	NOM_TC	2	128	172	8	N	Y	N	C	1	N				9	1
ZAMG0015	MAPME_A Set Thresholds			N	NOM_TC	2	128	172	12	N	Y	N	C	1	N				9	1
ZAMG0016	MAPME_A Arm Set Surv Sta			N	NOM_TC	2	128	172	8	N	Y	N	C	1	N				9	1
ZAMG0017	MAPME_A Set Surv Status			N	NOM_TC	2	128	172	9	N	Y	N	C	1	N				9	1
ZAMG0018	MAPME_A Arm Set AGC Cnfg			N	NOM_TC	2	128	172	8	N	Y	N	C	1	N				9	1
ZAMG0019	MAPME_A Set AGC Cnfg			N	NOM_TC	2	128	172	12	N	Y	N	C	1	N				9	1
ZAMG0020	MAPME_A Arm Set Protect			N	NOM_TC	2	128	172	8	N	Y	N	C	1	N				9	1
ZAMG0021	MAPME_A Set Protections			N	NOM_TC	2	128	172	12	N	Y	N	C	1	N				9	1
ZAMG0022	MAPME_A Arm Custom Step			N	NOM_TC	2	128	172	8	N	Y	N	C	1	N				9	1
ZAMG0023	MAPME_A Custom Step			N	NOM_TC	2	128	172	10	N	Y	N	C	1	N				9	1
ZAMK0000	M-APME_B Go To El			N	NOM_TC	2	128	172	13	N	Y	N	C	1	N				9	1
ZAMK0001	M-APME_B Standby			N	NOM_TC	2	128	172	8	N	Y	N	C	1	N				9	1
ZAMK0002	M-APME_B Ready			N	NOM_TC	2	128	172	8	N	Y	N	C	1	N				9	1
ZAMK0003	M-APME_B Motor On			N	NOM_TC	2	128	172	8	N	Y	N	C	1	N				9	1
ZAMK0004	M-APME_B Steer			N	NOM_TC	2	128	172	8	N	Y	N	C	1	N				9	1
ZAMK0005	M-APME_B Go to Safe Pos			N	NOM_TC	2	128	172	12	N	Y	N	C	1	N				9	1
ZAMK0006	M-APME_B Stop			N	NOM_TC	2	128	172	8	N	Y	N	C	1	N				9	1
ZAMK0007	M-APME_B Clear Alarms			N	NOM_TC	2	128	172	8	N	Y	N	C	1	N				9	1
ZAMK0008	MAPME_B Arm Set Ctrl Par			N	NOM_TC	2	128	172	8	N	Y	N	C	1	N				9	1
ZAMK0009	MAPME_B Set Ctrl Par			N	NOM_TC	2	128	172	15	N	Y	N	C	1	N				9	1
ZAMK0010	MAPME_B Arm Set Mot Curr			N	NOM_TC	2	128	172	8	N	Y	N	C	1	N				9	1
ZAMK0011	MAPME_B Set Motor Curr			N	NOM_TC	2	128	172	20	N	Y	N	C	1	N				9	1
ZAMK0012	MAPME_B Arm Set Cnfg Par			N	NOM_TC	2	128	172	8	N	Y	N	C	1	N				9	1
ZAMK0013	MAPME_B Set Config Par			N	NOM_TC	2	128	172	18	N	Y	N	C	1	N				9	1
ZAMK0014	MAPME_B Arm Set Thresh			N	NOM_TC	2	128	172	8	N	Y	N	C	1	N				9	1
ZAMK0015	MAPME_B Set Thresholds			N	NOM_TC	2	128	172	12	N	Y	N	C	1	N				9	1
ZAMK0016	MAPME_B Arm Set Surv Sta			N	NOM_TC	2	128	172	8	N	Y	N	C	1	N				9	1
ZAMK0017	MAPME_B Set Surv Status			N	NOM_TC	2	128	172	9	N	Y	N	C	1	N				9	1
ZAMK0018	MAPME_B Arm Set AGC Cnfg			N	NOM_TC	2	128	172	8	N	Y	N	C	1	N				9	1
ZAMK0019	MAPME_B Set AGC Cnfg			N	NOM_TC	2	128	172	12	N	Y	N	C	1	N				9	1
ZAMK0020	MAPME_B Arm Set Protect			N	NOM_TC	2	128	172	8	N	Y	N	C	1	N				9	1
ZAMK0021	MAPME_B Set Protections			N	NOM_TC	2	128	172	12	N	Y	N	C	1	N				9	1
ZAMK0022	MAPME_B Arm Custom Step			N	NOM_TC	2	128	172	8	N	Y	N	C	1	N				9	1
ZAMK0023	MAPME_B Custom Step			N	NOM_TC	2	128	172	10	N	Y	N	C	1	N				9	1
ZBC04001	Select PM A EEPROM Image 1	Set PM A config switch 0 (EEPROM Image 1 )		N	HPC1_TC			44	2	N	Y	N	C		Y	0				
ZBC04002	Select PM A EEPROM Image 0	Reset PM A config switch 0 (EEPROM Image 0)		N	HPC1_TC			44	2	N	Y	N	C		Y	0				
ZBC04005	PM A EEPROM Write Enable	Reset PM A config switch 1 (EEPROM Write Enable)		N	HPC1_TC			44	2	N	Y	N	C		Y	0				
ZBC04006	PM A EEPROM Write Disable	Set PM A config switch 1 (EEPROM Write Disable)		N	HPC1_TC			44	2	N	Y	N	C		Y	0				
ZBC04007	Watchdog (A or B) Enable	Watchdog (A or B) Enable		N	HPC1_TC			44	2	N	Y	N	C		Y	0				
ZBC04008	Watchdog (A or B) Disable	Watchdog (A or B) Disable		N	HPC1_TC			44	2	N	Y	N	C		Y	0				
ZBC04009	RM A Enable	RM A Enable		N	HPC1_TC			44	2	N	Y	N	C		Y	0				
ZBC04010	RM A Disable	RM A Disable		N	HPC1_TC			44	2	N	Y	N	C		Y	0				
ZBC04011	Use TM Encoder/OBT A	Use TM Encoder/OBT A		N	HPC1_TC			44	2	N	Y	N	C		Y	0				
ZBC04012	Use PM A	Use PM A		N	HPC1_TC			44	2	N	Y	N	C		Y	0				
ZBC04013	PM A On	PM A On		N	HPC1_TC			44	2	N	Y	N	C		Y	0				
ZBC04014	PM A Off	PM A Off		N	HPC1_TC			44	2	N	Y	N	C		Y	0				
ZBC04016	PM A Reset	PM A Reset		N	HPC1_TC			44	2	N	Y	N	C		Y	0				
ZBC04017	MM A On	MM A On		N	HPC1_TC			44	2	N	Y	N	C		Y	0				
ZBC04018	MM A Off	MM A Off		N	HPC1_TC			44	2	N	Y	N	C		Y	0				
ZBC04019	PM A Boot Selftest	Set PM A config switch 2 (Boot Selftest )		N	HPC1_TC			44	2	N	Y	N	C		Y	0				
ZBC04020	PM A Boot Selftest bypass	Reset PM A config switch 2 (Boot Selftest bypass)		N	HPC1_TC			44	2	N	Y	N	C		Y	0				
ZBC04021	Set PM A SCS switch	Set TTRM A config switch 3 (SCS switch)		N	HPC1_TC			44	2	N	Y	N	C		Y	0				
ZBC04022	Reset PM A SCS switch	Reset TTRM A config switch 3 (SCS switch)		N	HPC1_TC			44	2	N	Y	N	C		Y	0				
ZBC04100	Dummy commands	Dummy commands (to be used to insert delays between commands)		N	HPC1_TC			44	2	N	Y	N	C		Y	0				
ZBC04101	Dummy commands	Dummy commands (to be used to insert delays between commands)		N	HPC1_TC			44	2	N	Y	N	C		Y	0				
ZBC04102	Dummy commands	Dummy commands (to be used to insert delays between commands)		N	HPC1_TC			44	2	N	Y	N	C		Y	0				
ZBC04103	Dummy commands	Dummy commands (to be used to insert delays between commands)		N	HPC1_TC			44	2	N	Y	N	C		Y	0				
ZBC04104	Dummy commands	Dummy commands (to be used to insert delays between commands)		N	HPC1_TC			44	2	N	Y	N	C		Y	0				
ZBC04105	Dummy commands	Dummy commands (to be used to insert delays between commands)		N	HPC1_TC			44	2	N	Y	N	C		Y	0				
ZBC04106	Dummy commands	Dummy commands (to be used to insert delays between commands)		N	HPC1_TC			44	2	N	Y	N	C		Y	0				
ZBC04107	Dummy commands	Dummy commands (to be used to insert delays between commands)		N	HPC1_TC			44	2	N	Y	N	C		Y	0				
ZBC05001	Select PM B EEPROM Image 1	Set PM B config switch 0 (EEPROM Image 1 )		N	HPC1_TC			44	2	N	Y	N	C		Y	0				
ZBC05002	Select PM B EEPROM Image 0	Reset PM B config switch 0 (EEPROM Image 0)		N	HPC1_TC			44	2	N	Y	N	C		Y	0				
ZBC05005	PM B EEPROM Write Enable	Reset PM B config switch 1 (EEPROM Write Enable)		N	HPC1_TC			44	2	N	Y	N	C		Y	0				
ZBC05006	PM B EEPROM Write Disable	Set PM B config switch 1 (EEPROM Write Disable)		N	HPC1_TC			44	2	N	Y	N	C		Y	0				
ZBC05009	RM B Enable	RM B Enable		N	HPC1_TC			44	2	N	Y	N	C		Y	0				
ZBC05010	RM B Disable	RM B Disable		N	HPC1_TC			44	2	N	Y	N	C		Y	0				
ZBC05011	Use TM Encoder/OBT B	Use TM Encoder/OBT B		N	HPC1_TC			44	2	N	Y	N	C		Y	0				
ZBC05012	Use PM B	Use PM B		N	HPC1_TC			44	2	N	Y	N	C		Y	0				
ZBC05013	PM B On	PM B On		N	HPC1_TC			44	2	N	Y	N	C		Y	0				
ZBC05014	PM B Off	PM B Off		N	HPC1_TC			44	2	N	Y	N	C		Y	0				
ZBC05016	PM B Reset	PM B Reset		N	HPC1_TC			44	2	N	Y	N	C		Y	0				
ZBC05017	MM B On	MM B On		N	HPC1_TC			44	2	N	Y	N	C		Y	0				
ZBC05018	MM B Off	MM B Off		N	HPC1_TC			44	2	N	Y	N	C		Y	0				
ZBC05019	PM B Boot Selftest	Set PM B config switch 2 (Boot Selftest )		N	HPC1_TC			44	2	N	Y	N	C		Y	0				
ZBC05020	PM B Boot Selftest bypass	Reset PM B config switch 2 (Boot Selftest bypass)		N	HPC1_TC			44	2	N	Y	N	C		Y	0				
ZBC05021	Set PM B SCS switch	Set TTRM B config switch 3 (SCS switch)		N	HPC1_TC			44	2	N	Y	N	C		Y	0				
ZBC05022	Reset PM B SCS switch	Reset TTRM B config switch 3 (SCS switch)		N	HPC1_TC			44	2	N	Y	N	C		Y	0				
ZBC05023	Reset SweetWire FPGA	Reset SweetWire FPGA		N	HPC1_TC			44	2	N	Y	N	C		Y	0				
ZBC06001	IMU 1Channel 1 On	Defined by user		N	HPC1_TC			44	2	N	Y	N	C		Y	0				
ZBC06002	IMU 1Channel 2 Off	Defined by user		N	HPC1_TC			44	2	N	Y	N	C		Y	0				
ZBC06003	IMU 2 Channel 1 On	Defined by user		N	HPC1_TC			44	2	N	Y	N	C		Y	0				
ZBC06004	IMU 2 Channel 2 Off	Defined by user		N	HPC1_TC			44	2	N	Y	N	C		Y	0				
ZBC06005	AMU 1 On	Defined by user		N	HPC1_TC			44	2	N	Y	N	C		Y	0				
ZBC06006	AMU 2 Off	Defined by user		N	HPC1_TC			44	2	N	Y	N	C		Y	0				
ZBC06007	OBC SHP Ext7	Defined by user		N	HPC1_TC			44	2	N	Y	N	C		Y	0				
ZBC06008	X-TWTA-1 TWT Off	Defined by user		N	HPC1_TC			44	2	N	Y	N	C		Y	0				
ZBC06009	DST-1 Tx On	Defined by user		N	HPC1_TC			44	2	N	Y	N	C		Y	0				
ZBC06010	DST-2 Tx Off	Defined by user		N	HPC1_TC			44	2	N	Y	N	C		Y	0				
ZBC06011	RIU Ctrl-A On	Defined by user		N	HPC1_TC			44	2	N	Y	N	C		Y	0				
ZBC06012	RIU Ctrl-B Off	Defined by user		N	HPC1_TC			44	2	N	Y	N	C		Y	0				
ZBC06013	CCS - PCDU LCL_SHP_1	Defined by user		N	HPC1_TC			44	2	N	Y	N	C		Y	0				
ZBC06014	DST-1 Reset arm	Defined by user		N	HPC1_TC			44	2	N	Y	N	C		Y	0				
ZBC06015	PCDU TMTC-B_Nom Off	Defined by user		N	HPC1_TC			44	2	N	Y	N	C		Y	0				
ZBC06016	CCS - RIU Latch valves off A	Defined by user		N	HPC1_TC			44	2	N	Y	N	C		Y	0				
ZBC06017	DST-2 Reset arm	Defined by user		N	HPC1_TC			44	2	N	Y	N	C		Y	0				
ZBC06018	OBC SHP Ext58	Defined by user		N	HPC1_TC			44	2	N	Y	N	C		Y	0				
ZBC06019	OBC SHP Ext59	Defined by user		N	HPC1_TC			44	2	N	Y	N	C		Y	0				
ZBC06020	CCS - PCDU TMTC-A_Red Off	Defined by user		N	HPC1_TC			44	2	N	Y	N	C		Y	0				
ZBC06021	CCS - PCDU LCL_SHP_5	Defined by user		N	HPC1_TC			44	2	N	Y	N	C		Y	0				
ZBC06022	PCDU LCL_SHP_6	Defined by user		N	HPC1_TC			44	2	N	Y	N	C		Y	0				
ZBC06023	OBC SHP Ext63	Defined by user		N	HPC1_TC			44	2	N	Y	N	C		Y	0				
ZBC06024	CCS - RIU Latch valves off B	Defined by user		N	HPC1_TC			44	2	N	Y	N	C		Y	0				
ZBC06025	IMU 1 Channel 4 On	Defined by user		N	HPC1_TC			44	2	N	Y	N	C		Y	0				
ZBC06026	IMU 1 Channel 3 Off	Defined by user		N	HPC1_TC			44	2	N	Y	N	C		Y	0				
ZBC06027	IMU 2 Channel 4 On	Defined by user		N	HPC1_TC			44	2	N	Y	N	C		Y	0				
ZBC06028	IMU 2 Channel 3 Off	Defined by user		N	HPC1_TC			44	2	N	Y	N	C		Y	0				
ZBC06029	RIU Ctrl-B On	Defined by user		N	HPC1_TC			44	2	N	Y	N	C		Y	0				
ZBC06030	RIU Ctrl-A Off	Defined by user		N	HPC1_TC			44	2	N	Y	N	C		Y	0				
ZBC06031	OBC SHP Ext71	Defined by user		N	HPC1_TC			44	2	N	Y	N	C		Y	0				
ZBC06032	X-TWTA-2 TWT Off	Defined by user		N	HPC1_TC			44	2	N	Y	N	C		Y	0				
ZBC06033	PCDU LCL_SHP_3	Defined by user		N	HPC1_TC			44	2	N	Y	N	C		Y	0				
ZBC06034	OBC SHP Ext34	Defined by user		N	HPC1_TC			44	2	N	Y	N	C		Y	0				
ZBC06035	EGSE_TEST-CMD_On	Defined by user		N	HPC1_TC			44	2	N	Y	N	C		Y	0				
ZBC06036	SoloHI_PWR_Prime_Off	Defined by user		N	HPC1_TC			44	2	N	Y	N	C		Y	0				
ZBC06037	PCDU TMTC-B_Nom On	Defined by user		N	HPC1_TC			44	2	N	Y	N	C		Y	0				
ZBC06038	PCDU TMTC-A_Nom Off	Defined by user		N	HPC1_TC			44	2	N	Y	N	C		Y	0				
ZBC06039	OBC SHP Ext39	Defined by user		N	HPC1_TC			44	2	N	Y	N	C		Y	0				
ZBC06040	OBC SHP Ext40	Defined by user		N	HPC1_TC			44	2	N	Y	N	C		Y	0				
ZBC06041	OBC SHP Ext41	Defined by user		N	HPC1_TC			44	2	N	Y	N	C		Y	0				
ZBC06042	DST-1 Reset fire	Defined by user		N	HPC1_TC			44	2	N	Y	N	C		Y	0				
ZBC06043	SoloHI_PWR_Redt_On	Defined by user		N	HPC1_TC			44	2	N	Y	N	C		Y	0				
ZBC06044	PCDU TMTC-B_Red On	Defined by user		N	HPC1_TC			44	2	N	Y	N	C		Y	0				
ZBC06045	OBC SHP Ext45	Defined by user		N	HPC1_TC			44	2	N	Y	N	C		Y	0				
ZBC06046	PCDU TMTC-A_Red On	Defined by user		N	HPC1_TC			44	2	N	Y	N	C		Y	0				
ZBC06047	SADE B_On	Defined by user		N	HPC1_TC			44	2	N	Y	N	C		Y	0				
ZBC06048	SADE A_Off	Defined by user		N	HPC1_TC			44	2	N	Y	N	C		Y	0				
ZBC06049	IMU 1 Channel 3 On	Defined by user		N	HPC1_TC			44	2	N	Y	N	C		Y	0				
ZBC06050	IMU 1 Channel 4 Off	Defined by user		N	HPC1_TC			44	2	N	Y	N	C		Y	0				
ZBC06051	IMU 2 Channel 3 On	Defined by user		N	HPC1_TC			44	2	N	Y	N	C		Y	0				
ZBC06052	IMU 2 Channel 4 Off	Defined by user		N	HPC1_TC			44	2	N	Y	N	C		Y	0				
ZBC06053	AMU 3_On	Defined by user		N	HPC1_TC			44	2	N	Y	N	C		Y	0				
ZBC06054	AMU 4_Off	Defined by user		N	HPC1_TC			44	2	N	Y	N	C		Y	0				
ZBC06055	X-TWTA-2 TWT On	Defined by user		N	HPC1_TC			44	2	N	Y	N	C		Y	0				
ZBC06056	X-TWTA-2 EPC Off	Defined by user		N	HPC1_TC			44	2	N	Y	N	C		Y	0				
ZBC06057	IMU 1 Channel 2 On	Defined by user		N	HPC1_TC			44	2	N	Y	N	C		Y	0				
ZBC06058	IMU 1 Channel 1 Off	Defined by user		N	HPC1_TC			44	2	N	Y	N	C		Y	0				
ZBC06059	IMU 2 Channel 2 On	Defined by user		N	HPC1_TC			44	2	N	Y	N	C		Y	0				
ZBC06060	IMU 2 Channel 1 Off	Defined by user		N	HPC1_TC			44	2	N	Y	N	C		Y	0				
ZBC06061	AMU 2_On	Defined by user		N	HPC1_TC			44	2	N	Y	N	C		Y	0				
ZBC06062	AMU 1_Off	Defined by user		N	HPC1_TC			44	2	N	Y	N	C		Y	0				
ZBC06063	X-TWTA-1 TWT On	Defined by user		N	HPC1_TC			44	2	N	Y	N	C		Y	0				
ZBC06064	X-TWTA-1 EPC Off	Defined by user		N	HPC1_TC			44	2	N	Y	N	C		Y	0				
ZBC06065	DST-2 Tx On	Defined by user		N	HPC1_TC			44	2	N	Y	N	C		Y	0				
ZBC06066	DST-1 Tx Off	Defined by user		N	HPC1_TC			44	2	N	Y	N	C		Y	0				
ZBC06067	SoloHI_PWR_Prime_On	Defined by user		N	HPC1_TC			44	2	N	Y	N	C		Y	0				
ZBC06068	CCS - PCDU TMTC-A_Nom On	Defined by user		N	HPC1_TC			44	2	N	Y	N	C		Y	0				
ZBC06069	PCDU LCL_SHP_4	Defined by user		N	HPC1_TC			44	2	N	Y	N	C		Y	0				
ZBC06070	PCDU LCL_SHP_2	Defined by user		N	HPC1_TC			44	2	N	Y	N	C		Y	0				
ZBC06071	SADE A_On	Defined by user		N	HPC1_TC			44	2	N	Y	N	C		Y	0				
ZBC06072	SADE B_Off	Defined by user		N	HPC1_TC			44	2	N	Y	N	C		Y	0				
ZBC06073	AMU 4_On	Defined by user		N	HPC1_TC			44	2	N	Y	N	C		Y	0				
ZBC06074	AMU 3_Off	Defined by user		N	HPC1_TC			44	2	N	Y	N	C		Y	0				
ZBC06075	SoloHI_PWR_Redt_Off	Defined by user		N	HPC1_TC			44	2	N	Y	N	C		Y	0				
ZBC06076	CCS - PCDU TMTC-B_Red Off	Defined by user		N	HPC1_TC			44	2	N	Y	N	C		Y	0				
ZBC06077	CCS - PCDU LCL_SHP_7	Defined by user		N	HPC1_TC			44	2	N	Y	N	C		Y	0				
ZBC06078	PCDU LCL_SHP_8	Defined by user		N	HPC1_TC			44	2	N	Y	N	C		Y	0				
ZBC06079	DST-2 Reset fire	Defined by user		N	HPC1_TC			44	2	N	Y	N	C		Y	0				
ZBC06080	OBC SHP Ext80	Defined by user		N	HPC1_TC			44	2	N	Y	N	C		Y	0				
ZCA00301	Define New Housekeeping Parameter Report	This telecommand defines the content of a new Housekeeping telem		N	NOM_TC	3	1	188	4	N	Y	N	C	2	N				9	2
ZCA00302	Define New Diagnostic Parameter Report	This telecommand defines the content of a new Diagnostic telemet		N	NOM_TC	3	2	188	8	N	Y	N	C	2	N				9	2
ZCA00303	Clear HK Para Rpt	This telecommand clears the definitions of an existing Housekeep		N	NOM_TC	3	3	188	1	N	Y	N	C	2	N				9	2
ZCA00304	Clear Diagnostic Parameter Rpt	This telecommand clears the definitions of an existing Diagnosti		N	NOM_TC	3	4	188	1	N	Y	N	C	2	N				9	2
ZCA00305	Enable HK Para Rpt Gen	This telecommand enables the cyclic generation of one Housekeepi		N	NOM_TC	3	5	188	1	N	Y	N	C	2	N				9	2
ZCA00306	Disable HK Para Rpt Gen	This telecommand disables the cyclic generation of one Housekeep		N	NOM_TC	3	6	188	1	N	Y	N	C	2	N				9	2
ZCA00307	Enable Diagnostic Parameter Rpt Gen	This telecommand enables the cyclic generation of one Diagnostic		N	NOM_TC	3	7	188	1	N	Y	N	C	2	N				9	2
ZCA00308	Disable Diagnostic Parameter Rpt Gen	This telecommand disables the cyclic generation of one Diagnosti		N	NOM_TC	3	8	188	1	N	Y	N	C	2	N				9	2
