CCDT0138TC	Thruster branches. Refer	U	2
CCDT0144TC	RWL IDs. Referred to as	U	4
CCDT0145TC	Thruster IDs. Referred t	U	9
CCDT0191TC	CPS Propulsion Group enu	U	7
CCDT0192TX	Partition	U	11
CCDT0193TC	Slope sign calibration e	U	2
CCDT0198TM	Antenna identifier	I	4
CCDT0199TC	APME DHS identifiers enu	U	4
CCDT0200TC	APME unit A/B identifier	U	2
CCDT0201TC	16-bit range definition	U	16
CCDT0202TC	Pid used by S22 Context	U	55
CCDT0203TC	Control Axis identifier	U	2
CCDT0205TM	DST identifier	U	2
CCDT0206TC	PCDU EEPROM Update Enabl	U	2
CCDT0209TC	Instrument ID	U	13
CCDT0211TC	Polarity Elevation ident	U	2
CCDT0216TC	Dst TLM Modulation Intef	U	2
CCDT0218TC	Dst TLM Modulation On/Of	U	2
CCDT0222TC	Dst Tx On/Off Selection	U	2
CCDT0223TC	Dst Tx Power Clamping Se	U	2
CCDT0224TC	Dst Tx Power Selection e	U	64
CCDT0226TC	PT unit identifier	U	7
CCDT0227TC	All possible combination	U	16
CCDT0228TC	Enable/Disable Surveilla	U	2
CCDT0229TM	TWTA Controller identifi	U	2
CCDT0230TC	Unit A or B.	U	2
CCDT0231TC	0 or 1.	U	2
CCDT0232TX	Dst DOR Modulation Index	U	3
CCDT0233TX	PN Ranging	U	2
CCDT0234TX	DST ranging enumeration	U	2
CCDT0235TX	Dst Symbol Rate Selectio	U	67
CCDT0258TX	Dst Tc Bit-Rate Selectio	U	6
CCDT0262TX	DEU unit identifier enum	U	3
CCDT0264TX	SADE unit identifier	U	2
CCDT0273TM	Deployment status defini	U	3
CCDT0274TC	Time between samples	U	4
CCDT0275TC	Analog telemetries to be	U	228
CCDT0276TC	RIU Controller identifie	U	4
CCDT0278TC	PCDU DHS identifiers enu	U	4
CCDT0280TX	IMU selection enumeratio	U	2
CCDT0281TC	Antenna identifier	I	2
CCDT0282TX	ID of a payload instrume	U	10
CCDT0283TX	Dst TLM Modulation Index	U	5
CCDT0284TX	SSMM input controller id	U	2
CCDT0287TX	SADE Motion Direction	U	2
CCDT0289TX	SADE Step Mode	U	8
CCDT0291TX	SADE System Mode	U	5
CCDT0298TX	Delta-V termination meth	U	2
CCDT0299TX	Dst Rx identifiers enume	U	2
CCDT0300TX	Dst Tx identifiers enume	U	2
CCDT0302TX	FSS selection enumeratio	U	5
CCDT0303TX	Identifies Gyro-Stellar	U	3
CCDT0310TC	Reaction wheel speed con	U	2
CCDT0312TX	Identifies Wheel Speed G	U	8
CCDT0313TX	Dst TM symbol rate modul	U	147
CCDT0321TC	Destination memory selec	U	3
CCDT0327TC	SADE (SA) Steering Mode	U	2
CCDT0329TC	SADE (SA) Steering Profi	U	2
CCDT0330TC	Source	U	2
CCDT0333TC	Memory area for AOCS pro	U	5
CCDT0341TX	Dst Tlm Modulation Schem	U	2
CCDT0346TC	PCDU End of charge thres	U	8
CCDT0358TC	AOCS branch enumeration	U	2
CCDT0359TC	Flyby status flag	U	3
CCDT0359TM	Navigation status indica	U	3
CCDT0360TC	Sun distance flag	U	2
CCDT0360TM	Navigation status indica	U	2
CCDT0361TC	Sun pointing status	U	2
CCDT0361TM	Navigation status indica	U	2
CCDT0368TC	List of system FMON IDs	U	9
CCDT0373TC	Dst TM Reset Flag Select	U	2
CCDTX001TC	Frame Multiplier	U	15
CCDTX413TC	Eclipse timer boundary	U	20
CCDX0037TX	PM RAM Selection	U	2
CCDX0139TC	Thruster branches. Refer	U	2
CCDX5021TC	TCF Selection	U	4
CCDXZ000TC	SGM Report and Group Id	U	51
CCS2Z003TC	Heater SCV Conf Param ID	U	208
CCS2Z004TC	Heater SCV Health Par ID	U	208
CCS2Z005TC	APME HGA A/B identifier	U	2
CCS2Z006TC	APME MGA A/B identifier	U	2
CCS2Z007TC	TCS Group Health paramID	U	26
CCS2Z008TC	DST Tx Power Level (EM)	U	64
CCS2Z009TC	DST Tx Power Level (PFM)	U	64
CCS2Z00ATC	DST Tx Power Level (FM1)	U	64
CCS2Z00BTC	DST Tx Power Level (FM2)	U	64
CCS2Z00CTC	LV valve selection	U	9
CDMT0000TC	Odd parity in TCs	U	2
CDMT0001TC	CMI	U	15
CDMT0002TC	Motor number	U	6
CDMT0003TC	Pinpuller released	U	2
CDMT0004TC	Motor Direction TC	U	2
CDMT0005TC	Arm pinpuller number	U	6
CDST0001TC	Rng_Sel	U	2
CDST0002TC	PN_Rng_Scheme	U	2
CDST0003TC	TC_Bit_Rate_Sel	U	6
CDST0003TM	TC_Bit_Rate_Sel	U	6
CDST0004TC	TX_Output_Power_Sel	U	64
CDST0005TC	TLM_Mod_Index_Sel	U	5
CDST0006TC	TLM_Symbol_Rate_Sel	U	67
CDST0008TC	DOR_Mod_Index_Sel	U	3
CDST0009TC	TLM_Mod_Scheme_Sel	U	2
CDST0011TC	DST Tx Power Level (PFM)	U	64
CDST0012TC	DST Tx Power Level (FM1)	U	64
CDST0013TC	TTRMA_TTRMB	U	2
CIAT0002TC	MEMORY_ID	U	53
CIAT0004TC	TMSID	U	15
CIAT0005TC	HIS_MEMID	U	49
CIAT0006TC	EVENT_ID	U	65
CIAT0009TC	INVERT	U	2
CIAT0011TC	HIS_SUPPLY	U	6
CIAT0012TC	HIS_DAC	U	16
CIAT0015TC	HIS_ENTITY	U	1
CIAT0016TC	HIS_MODE	U	8
CIAT0020TC	OPERATION	U	3
CIAT0021TC	EAS_PARAM_ID	U	23
CIAT0023TC	ENTITY_CLR	U	18
CIAT0024TC	EAS_PRE_AMP	U	2
CIAT0025TC	HIS_RANGE	U	3
CIAT0026TC	ACTION	U	2
CIAT0027TC	SID	U	2
CIAT0033TC	HIS_MACRO	U	15
CIAT0036TC	PRE_AMP_ID	U	2
CIAT0038TC	PAR_ID	U	17
CIAT0043TC	MBOX_ID	U	3
CIAT0044TC	PAR_TYPE	U	4
CIAT0045TC	SENS_RATE_1	U	3
CIAT0046TC	PAS_SCHEME	U	2
CIAT0047TC	EAS1_MACRO_ID	U	8
CIAT0048TC	EAS2_MACRO_ID	U	8
CIAT0049TC	STOP_MACRO	U	2
CIAT0050TC	INIT_SDP	U	2
CIAT0051TC	FSW2L	U	2
CIAT0052TC	CTRL	U	2
CIAT0053TC	HIS_SAFE_MON	U	64
CIAT0054TC	HIS_PARAM	U	289
CIAT0056TC	PAS_PRE_AMP	U	2
CIAT0057TC	EN_DIS	U	2
CIAT0059TC	CYC_ID	U	1
CIAT0060TC	HEATER_ST	U	2
CIAT0061TC	MRAM_PAR_ID	U	55
CIAT0062TC	RESET_DATA	U	2
CIAT0063TC	ERR_EV_ID	U	22
CIAT0064TC	MON_ID	U	101
CIAT0065TC	PAR_ID	U	65
CIAT0066TC	VAL_PAR	U	9
CIAT0067TC	EV_ID	U	23
CIAT0068TC	SENS_RATE_2	U	2
CICT0000TC	Memory ID	U	16
CICT0001TC	Half_Whole	U	2
CICT0002TC	Observe_Ignore	U	2
CICT0005TC	Mode	U	5
CICT0010TC	Step_Rate	U	5
CICT0015TC	Slit	U	4
CICT0020TC	Detector	U	2
CICT0025TC	Step_Direction	U	2
CICT0035TC	RAM ID	U	8
CICT0040TC	HK SID	U	9
CICT0045TC	SPICE Heater Numbers	U	4
CICT0050TC	Science Type	U	3
CICT0055TC	Parameter Names	U	256
CICT0060TC	Table Types	U	28
CICT0065TC	LVDT Types	U	2
CICT0070TC	HK Latch Flags	U	16
CICT0075TC	Diagnostic Type	U	8
CICT0080TC	EDAC Error Type	U	8
CICT0085TC	Lock1 Status	U	2
CICT0090TC	Lock2 Status	U	2
CICT0095TC	Min Max Limits	U	2
CICT0100TC	Action Args	U	9
CICT0110TC	Starting Block Address	U	16
CICT0115TC	CMS Reset Parameters	U	5
CICT0120TC	CMS Test Parameters	U	2
CICT0125TC	FEE WGS Table Types	U	2
CICT0130TC	FEE LUT Configurations	U	2
CICT0135TC	FEE ADC Configurations	U	8
CICT0140TC	FEE APS Configurations	U	16
CICT0145TC	Enable_Disable	U	2
CICT0150TC	Disable_Enable	U	2
CIDT0001TC	Mem ID	U	5
CIDT0002TC	AllSensorID	U	4
CIDT0003TC	SID	U	5
CIDT0004TC	IndexTable	U	4
CIDT0006TC	FLAGS 128,101	U	11
CIDT0007TC	Mode ID	U	3
CIDT0008TC	Transition ID	U	2
CIDT0009TC	ASW ID	U	2
CIDT0010TC	Source ID	U	11
CIDT0012TC	ReportID	U	100
CIDT0014TC	Enable	U	2
CIDT0021TC	SensorID	U	3
CIDT0024TC	Action Codes	U	5
CIDT1001TC	Macro?	U	2
CIDT1002TC	Mode	U	2
CIDT1003TC	Struct Id	U	2
CIDT1004TC	Counter	U	7
CIDT1005TC	Telescope	U	2
CIDT1006TC	Product	U	8
CIDT1007TC	TOF TOFxE Rates	U	3
CIDT1008TC	Energy	U	2
CIDT1009TC	MCP	U	3
CIDT1010TC	CFD PW	U	4
CIDT1011TC	TOF	U	3
CIDT1012TC	CFD	U	3
CIDT1013TC	Pulse Rate	U	5
CIDT1014TC	Pulse Destination	U	4
CIDT1015TC	Pulse Mode	U	3
CIDT1016TC	Heater	U	3
CIDT1017TC	Heater Mode	U	2
CIHTAUTNTC	Autonomy rule command	U	5
CIHTDOORTC	IHdoorselect	U	2
CIHTDPWMTC	Htr PWM period	U	8
CIHTHACTTC	IHophtraction	U	9
CIHTHEATTC	IHophtrselect	U	7
CIHTHVAUTC	eIhVaultThermParms	U	8
CIHTISQUTC	ISquadrant	U	9
CIHTPQTATC	IP Data Quota	U	8
CIHTSMIDTC	Smtypeval Memory ID	U	8
CIHTSTMLTC	Istimeline param	U	13
CIHTTBIDTC	SMtableids	U	24
CIHTTMLVTC	Tmdebuglevel	U	2
CIHTVSEGTC	IHvltseg	U	5
CIHTVXPRTC	IHvltparam	U	2
CIHTXFONTC	Delete after export?	U	2
CIMT0001TC	Memory ID	U	4
CIMT0002TC	Sensor Range	U	4
CIMT0003TC	FEE/Sensor ID	U	2
CIMT0004TC	Bank ID	U	2
CIMT0007TC	Filter Stream ID	U	4
CIMT0008TC	Filter Type	U	5
CIMT0009TC	Burst Rate ID	U	3
CIMT0012TC	Task ID	U	16
CIMT0013TC	HKADC ID	U	2
CIMT0014TC	HKADC Paramter ID	U	9
CIMT0015TC	TM Packet ID	U	31
CIMT0016TC	FEE Autorange delay	U	32
CIMT0017TC	Gain IDs	U	5
CIMT0018TC	FEE Delay Val	U	8
CIPT0300TC	PHI_StructureID	U	13
CIPT0301TC	PHI_Telescope	U	2
CIPT0500TC	PHI_EventID	U	26
CIPT0600TC	PHI_MemoryID	U	9
CIPTE70BTC	PHI_UDP_Parameter	U	8
CIPTE801TC	PHI_Mode	U	13
CIPTE802TC	PHI_Service	U	14
CIPTE80ATC	PHI_LowLatency	U	2
CIPTE80ETC	PHI_Compression	U	4
CIPTE814TC	PHI_Configuration	U	34
CIPTE817TC	PHI_CfgPersistence	U	2
CIPTE820TC	PHI_PCMChannel	U	6
CIPTE821TC	PHI_CPCChannel	U	2
CIPTE834TC	PHI_HeaterMode	U	4
CIPTE83CTC	PHI_MechanismID	U	4
CIPTE83DTC	PHI_Direction	U	2
CIPTE83ETC	PHI_ForcedMovement	U	2
CIPTE850TC	PHI_PMPID	U	2
CIPTE866TC	PHI_ISSMode	U	2
CIPTE885TC	PHI_ProcessingOp	U	70
CIPTE896TC	PHI_MonitoringType	U	22
CIPTE897TC	PHI_MonitoringAction	U	4
CIPTE900TC	PHI_FileSystem	U	4
CIPTE914TC	PHI_GPIOPort	U	29
CIPTE91ETC	PHI_SPINode	U	2
CIPTE928TC	PHI_SoCWNode	U	8
CIPTE932TC	PHI_RFPGA	U	4
CIPTE936TC	PHI_RFPGA_Scrubbing	U	4
CITT1002TC	Disabled/Enabled TABLE	U	2
CITT1004TC	TRUE/FALSE Table	U	2
CITT1005TC	Main/Redundant Table	U	2
CITT1006TC	Main/Redundant/NONE	U	3
CITT1120TC	HK SID	U	17
CITT1128TC	Memory ID (Load) 16b	U	1
CITT1129TC	Memory ID (Load) 32b	U	3
CITT1130TC	Memory ID (Load) 8b	U	4
CITT1131TC	Memory Identifier (Dump)	U	9
CITT1132TC	MEM_ID	U	8
CITT1133TC	Memory Identifier (Check	U	6
CITT1161TC	Event ID (EID)	U	60
CITT1500TC	PID Value	U	5
CITT2002TC	Polarization ID	U	27
CITT2003TC	HVU_Drive_Signal	U	2
CITT2004TC	HVU_SAFE_Value	U	2
CITT2005TC	Motor_ID	U	2
CITT2006TC	Movement Mode	U	1
CITT2007TC	Direction_of_Motion	U	2
CITT2008TC	Operating Mode	U	6
CITT2009TC	CONFIG ID	U	6
CITT2010TC	Data Kind	U	3
CITT2011TC	Detector	U	3
CITT2012TC	VL Measurement Kind	U	2
CITT2013TC	Frame Mode	U	2
CITT2014TC	CR Log Generation	U	3
CITT2015TC	UVDA Mode	U	4
CITT2016TC	Number of POL used	U	4
CITT2017TC	FLUCTS Filter	U	3
CITT2018TC	Restart Mode	U	2
CITT2019TC	Detectr ID VL-UV	U	2
CITT2020TC	SW Image ID	U	2
CITT2021TC	MRAM Bank	U	2
CITT2023TC	Scientific DATA Type	U	10
CITT2024TC	Binning Type	U	3
CITT2025TC	Compression Type	U	3
CITT2026TC	N Bands	U	3
CITT2027TC	Binning	U	3
CITT2028TC	Prediction Bands	U	4
CITT2029TC	Scientific DATA Type Com	U	7
CITT2031TC	SW Image ID Reset	U	3
CITT2034TC	SW Image Status TC	U	3
CITT9012TC	Monitor ID	U	25
CIUT0001TC	Memory_ID	U	18
CIUT0002TC	Camera_Name	U	3
CIUT0003TC	Mode_Name	U	5
CIUT0004TC	Submode_Name	U	5
CIUT0005TC	Rotation_Direction	U	2
CIUT0006TC	HV_Component	U	2
CIUT0007TC	MID_8bit	U	11
CIUT0008TC	MID_16bit	U	7
CIUT0009TC	Good_Bad	U	2
CIUT0010TC	HK_SID	U	11
CIUT0011TC	Boot_Area	U	5
CIUT0012TC	Flash_4	U	4
CIUT0013TC	Flash_5	U	5
CIUT0014TC	Flash_6	U	6
CIUT0015TC	FPGA_ID	U	6
CIUT0016TC	Camera_Filter_Wheel	U	2
CIUT0017TC	Door_Close_Open	U	2
CIWT0000TC	DPU_HK_REPORT_SID	U	8
CIWT0001TC	OBC_HK_REPORT_SID	U	1
CIWT0002TC	EVENT_REPORT_ID	U	132
CIWT0003TC	DPU_LOADABLE_MEM_ID_TYPE	U	3
CIWT0004TC	DPU_MEMORY_ID_TYPE	U	4
CIWT0005TC	DAS_EXE_ADDR_TYPE	U	3
CIWT0006TC	ENABLED_TYPE	U	2
CIWT0007TC	RPW_EQUIPMENT_ID_TYPE	U	11
CIWT0008TC	LFR_EXE_ADDR_TYPE	U	3
CIWT0009TC	ON_OFF_STATUS_TYPE	U	2
CIWT0010TC	BOOT_MODE_TYPE	U	6
CIWT0011TC	TDS_EXE_ADDR_TYPE	U	3
CIWT0012TC	THR_EXE_ADDR_TYPE	U	3
CIWT0013TC	BIAS_COMMAND_NAME_TYPE	U	10
CIWT0014TC	MUX_MODE_TYPE	U	8
CIWT0015TC	ENAB_DISAB_STATUS_TYPE	U	3
CIWT0016TC	PROBE_DIFF_TYPE	U	3
CIWT0017TC	SWITCH_PROBE_TYPE	U	3
CIWT0018TC	RFREQ_AMP_TYPE	U	8
CIWT0019TC	SWEEP_TAB_TYPE	U	4
CIWT0020TC	RPW_EQUIPMENT_ON_ID_TYPE	U	9
CIWT0021TC	RPW_EQUIP_OFF_ID_TYPE	U	10
CIWT0022TC	ANALYSER_TYPE	U	3
CIWT0024TC	FIFO_ID_TYPE	U	4
CIWT0025TC	LFR_MEMORY_ID_TYPE	U	2
CIWT0026TC	LFR_HK_REPORT_SID	U	1
CIWT0027TC	LFR_MODE_TYPE	U	5
CIWT0028TC	TDS_MEMORY_ID_TYPE	U	2
CIWT0029TC	HF_LF_POWER_TYPE	U	3
CIWT0030TC	LF_ADMUX_SETTING	U	8
CIWT0031TC	SAMP_RATE_TYPE	U	5
CIWT0032TC	CH_NUMBER_TYPE	U	4
CIWT0033TC	TDS_HF_SNAPSHOT_LENGTH	U	10
CIWT0034TC	STAT_DATA_TYPE	U	2
CIWT0035TC	HIST_1D_SIZE_TYPE	U	13
CIWT0036TC	HIST_1D_TYPE	U	15
CIWT0037TC	HIST_2D_TYPE	U	9
CIWT0038TC	HIST_SIZE_TYPE	U	9
CIWT0039TC	EVENT_ID_ALGO_TYPE	U	6
CIWT0040TC	ALGO_ADC_CHANNEL	U	4
CIWT0042TC	TDS_DIAGNOSIS_TYPE	U	10
CIWT0043TC	SM_CONF_TYPE	U	2
CIWT0044TC	TDS_MODE_TYPE	U	6
CIWT0045TC	TDS_HK_REPORT_SID	U	1
CIWT0046TC	NR_AV_TYPE	U	4
CIWT0047TC	SENSOR_SELECT_TYPE	U	10
CIWT0048TC	SW_MODE_TYPE	U	2
CIWT0050TC	EOS_TYPE	U	2
CIWT0051TC	HFR_SET_DO_AN_CH2_LINK	U	2
CIWT0052TC	HFR_SET_DO_AN_CH1_LINK	U	2
CIWT0054TC	THR_HK_REPORT_SID	U	1
CIWT0055TC	THR_MEMORY_ID_TYPE	U	2
CIWT0078TC	THR_ENTER_MODE_TYPE	U	3
CIWT0079TC	THR_FE_TYPE	U	3
CIWT0080TC	DIFF_GAIN_TYPE	U	3
CIWT0081TC	CACHE_CTRL_TYPE	U	3
CIWT0082TC	FILTERS_TYPE	U	4
CIWT0083TC	TDS_TS_LENGTH	U	6
CIWT0084TC	DEC_RATE_TYPE	U	6
CIWT0085TC	CWF_RATE_TYPE	U	8
CIWT0086TC	SPEC_SAMP_LEN	U	4
CIWT0087TC	CONTEXT_TYPE	U	3
CIWT0088TC	SENS_SELECT_CA_TYPE	U	10
CIWT0091TC	S20_HK_REPORT_SID	U	1
CIWT0092TC	SBM1_ALGO_TYPE	U	3
CIWT0093TC	SBM2_ALGO_TYPE	U	3
CIWT0094TC	SYS_STATUS_TYPE	U	2
CIWT0095TC	DO_AN_MOD_TYPE	U	2
CIXT0003TC	MID	U	19
CIXT0032TC	File type	U	8
CIXT0080TC	Operation Mode	U	6
CIXT0081TC	Transition mode	U	2
CIXT0082TC	System ID	U	8
CIXT0089TC	Parameter ID 236,6,1	U	8
CIXT0090TC	Parameter ID 236,6,2	U	5
CIXT0091TC	Parameter ID 236,6,3	U	4
CIXT0092TC	Parameter ID 236,6,4	U	6
CIXT0093TC	Parameter ID 236,6,5	U	17
CIXT0095TC	Parameter ID 236,6,7	U	3
CIXT0096TC	Parameter ID 236,6,8	U	1
CMUT0001TC	Enable/disable critical	U	6
CMUT0002TC	Owr cont/synch mode	U	3
CMUT0003TC	Owr synch type	U	3
CNISX205TC	Event ID	U	
CNISX207TC	SLE Service Type	U	
CNISX211TC	Mode	U	
CNISX214TC	Channel Type	U	
CPSY0214TC	PSS TM Rate and Mode Cal	U	147
CPSY6991TC	PSS TC Bit Rate Cal	U	6
CPSY6993TC	PSS TM Encoding Cal	U	2
CPWT0005TC	EN_DIS_TEST	U	2
CPWT0012TC	SNAP_TIME	U	4
CPWT0013TC	TM_MODE	U	3
CPWT0014TC	TM_CODE	U	228
CPWT0015TC	SNAP_CODE	U	229
CRUT0010TC	Acquisition Table ID	U	54
CRUT0100TC	Propulsion Branch	U	4
CRUT0101TC	Propulsion Group	U	8
CRUT0110TC	FCV branch select	U	2
CRUT0200TC	SHP channel	U	128
CRUT0201TC	EHP channel	U	24
CRUT0400TC	LFLV selection	U	4
CRUT0410TC	TLV selection	U	9
CRWT0001TC	Torque Direction RW	U	2
CSDT0000TC	SADE SysMode TC:SA1	U	5
CSDT0001TC	SADM StepMode TC:SA2,4,9	U	8
CSDT0002TC	SADM Accel TC:SA2,4,9	U	6
CSDT0006TC	SADM Dir TC:SA3,5,10	U	2
CSMT0100TC	MemoryID	U	3
CSMT0101TC	Not_Cyclic_Cyclic	U	2
CSMT0103TC	Update_NotUpdate	U	2
CSMT0104TC	VC Id	U	2
CSMT0105TC	Mode downlink pkt store	U	3
CSMT0106TC	Mode delete pkt store	U	2
CSMT0107TC	NoCheck_Check	U	2
CSMT0108TC	Address_Space	U	4
CSMT0109TC	Slave ID	U	7
CSMT0111TC	Redundancy id	U	14
CSMT0112TC	Redundacy code	U	2
CSMT0113TC	P/L ID	U	10
CSMT0115TC	Module Test memory ID	U	3
CSMT0116TC	Mode Test memory ID	U	3
CSMT0132TC	Retrasmit Count Inc Flag	U	2
CSMT0134TC	Status after test fail	U	2
CSMT0136TC	MID for Dump	U	27
CSMT0140TC	HK SID	U	5
CSMT0164TC	VC A link	U	2
CSMT0165TC	VC B link	U	2
CSMTZ001TC	SSMM Reboot selection	U	2
CSTT6000TC	MEMORY_ID	U	3
CSTT6001TC	LOAD	U	4
CSTT6002TC	AAD_OPERATION	U	2
CSTT6003TC	RESET	U	2
CSTT6004TC	TABLE_ID	U	9
CSTT6005TC	STAR_TM_ID	U	2
CTC2Z001TX	Loop ID (Thermistor 1)	U	104
CTC2Z002TX	Loop ID (Thermistor 2)	U	104
CTC2Z003TX	Loop ID (Thermistor 3)	U	104
CTC2Z004TX	Loop ID (Heater 1)	U	104
CTC2Z005TX	Loop ID (Heater 2)	U	104
CTC2Z006TX	TCS Thermistor ID	U	420
CTC2Z007TX	TCS Heater ID	U	203
CTC4Z001TC	Loop ANY G15K 4D489	U	29
CTC4Z002TC	Loop ANY PT-1000	U	14
CTC4Z003TC	Loop ANP PT-1000	U	23
CTC4Z005TC	Loop ANY UTC 0118MM	U	11
CTC4Z006TC	Loop ANY YSI-44907	U	67
CTC4Z501TC	SGM TCS ConfigNOM Offset	U	104
CTC4Z502TC	SGM TCS ConfigBAK Offset	U	104
CTC4Z503TC	SGM TCS HtrA Hlth Offset	U	104
CTC4Z504TC	SGM TCS HtrB Hlth Offset	U	104
CTCXZ000TM	TCS Heater IDs	U	209
